2019-06-28 19:01:17,236 [MainThread  ] [INFO ]  Host ('127.0.0.1', 56679) sent command "info" to ServiceManager
2019-06-28 19:01:30,667 [Thread-3    ] [INFO ]  HTTP Request from 127.0.0.1:8000 to http://127.0.0.1:8000/generate_plot?start=2018-06-26T21:01&end=2018-06-27T21:01&line=Temp1,auto,none,auto
2019-06-28 19:01:31,315 [Thread-4    ] [INFO ]  custom plot creation finished in 0.647057741 sec.
2019-06-28 19:11:15,347 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58967) sent command "info" to ServiceManager
2019-06-28 19:11:26,605 [Thread-5    ] [INFO ]  HTTP Request from 127.0.0.1:8000 to http://127.0.0.1:8000/generate_plot?start=2018-06-26T21:01&end=2018-06-27T21:01&line=Temp1,auto,none,auto
2019-06-28 19:11:27,194 [Thread-6    ] [INFO ]  custom plot creation finished in 0.588414917 sec.
2019-06-28 19:11:35,726 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58999) sent command "stop django" to ServiceManager
2019-06-28 19:11:44,161 [Thread-5    ] [INFO ]  HTTP Request from 127.0.0.1:8000 to http://127.0.0.1:8000/generate_plot?start=2018-06-26T21:01&end=2018-06-27T21:01&line=Temp1,auto,none,auto
2019-06-28 19:11:44,688 [Thread-8    ] [INFO ]  custom plot creation finished in 0.525624491 sec.
2019-06-28 19:11:45,469 [Thread-5    ] [INFO ]  HTTP Request from 127.0.0.1:8000 to http://127.0.0.1:8000/generate_plot?start=2018-06-26T21:01&end=2018-06-27T21:01&line=Temp1,auto,none,auto
2019-06-28 19:11:45,717 [Thread-5    ] [INFO ]  HTTP Request from 127.0.0.1:8000 to http://127.0.0.1:8000/generate_plot?start=2018-06-26T21:01&end=2018-06-27T21:01&line=Temp1,auto,none,auto
2019-06-28 19:11:45,933 [Thread-5    ] [INFO ]  HTTP Request from 127.0.0.1:8000 to http://127.0.0.1:8000/generate_plot?start=2018-06-26T21:01&end=2018-06-27T21:01&line=Temp1,auto,none,auto
2019-06-28 19:11:46,183 [Thread-5    ] [INFO ]  HTTP Request from 127.0.0.1:8000 to http://127.0.0.1:8000/generate_plot?start=2018-06-26T21:01&end=2018-06-27T21:01&line=Temp1,auto,none,auto
2019-06-28 19:11:47,149 [Thread-9    ] [INFO ]  custom plot creation finished in 1.679599844 sec.
2019-06-28 19:11:47,962 [Thread-10   ] [INFO ]  custom plot creation finished in 2.230050168 sec.
2019-06-28 19:11:48,307 [Thread-11   ] [INFO ]  custom plot creation finished in 2.363255058 sec.
2019-06-28 19:11:48,312 [Thread-12   ] [INFO ]  custom plot creation finished in 2.100859771 sec.
2019-06-28 19:11:55,907 [Thread-5    ] [INFO ]  HTTP Request from 127.0.0.1:8000 to http://127.0.0.1:8000/generate_plot?start=2018-06-26T21:01&end=2018-06-27T21:01&line=Temp1,auto,none,auto
2019-06-28 19:11:56,389 [Thread-13   ] [INFO ]  custom plot creation finished in 0.480359054 sec.
2019-06-29 17:15:47,381 [Thread-2    ] [INFO ]  HTTP Request from 127.0.0.1:8000 to http://127.0.0.1:8000/
2019-06-29 17:15:47,382 [Thread-2    ] [ERROR]  Data for HomePage not found! 
2019-06-29 17:29:12,256 [MainThread  ] [INFO ]  Host ('127.0.0.1', 57082) sent command "info" to ServiceManager
2019-06-29 17:29:36,166 [MainThread  ] [INFO ]  Host ('127.0.0.1', 57473) sent command "info" to ServiceManager
2019-06-29 17:29:37,047 [MainThread  ] [INFO ]  Host ('127.0.0.1', 57488) sent command "info" to ServiceManager
2019-06-29 17:29:37,365 [MainThread  ] [INFO ]  Host ('127.0.0.1', 57495) sent command "info" to ServiceManager
2019-06-29 17:29:37,590 [MainThread  ] [INFO ]  Host ('127.0.0.1', 57497) sent command "info" to ServiceManager
2019-06-29 17:29:37,798 [MainThread  ] [INFO ]  Host ('127.0.0.1', 57499) sent command "info" to ServiceManager
2019-06-29 17:29:37,976 [MainThread  ] [INFO ]  Host ('127.0.0.1', 57502) sent command "info" to ServiceManager
2019-06-29 17:29:38,157 [MainThread  ] [INFO ]  Host ('127.0.0.1', 57506) sent command "info" to ServiceManager
2019-06-29 17:30:36,070 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58447) sent command "info" to ServiceManager
2019-06-29 17:30:37,256 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58478) sent command "info" to ServiceManager
2019-06-29 17:30:37,670 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58483) sent command "info" to ServiceManager
2019-06-29 17:30:50,206 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58692) sent command "info" to ServiceManager
2019-06-29 17:30:51,149 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58705) sent command "info" to ServiceManager
2019-06-29 17:30:51,542 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58714) sent command "info" to ServiceManager
2019-06-29 17:30:51,886 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58715) sent command "info" to ServiceManager
2019-06-29 17:30:52,125 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58721) sent command "info" to ServiceManager
2019-06-29 17:30:52,334 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58730) sent command "info" to ServiceManager
2019-06-29 17:30:52,529 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58734) sent command "info" to ServiceManager
2019-06-29 17:30:52,710 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58735) sent command "info" to ServiceManager
2019-06-29 17:30:52,884 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58736) sent command "info" to ServiceManager
2019-06-29 17:30:53,072 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58738) sent command "info" to ServiceManager
2019-06-29 17:30:53,244 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58746) sent command "info" to ServiceManager
2019-06-29 17:30:53,413 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58753) sent command "info" to ServiceManager
2019-06-29 17:30:53,886 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58755) sent command "info" to ServiceManager
2019-06-29 17:30:53,935 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58756) sent command "info" to ServiceManager
2019-06-29 17:30:54,108 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58758) sent command "info" to ServiceManager
2019-06-29 17:30:54,235 [MainThread  ] [INFO ]  Host ('127.0.0.1', 58767) sent command "info" to ServiceManager
2019-06-29 19:46:10,593 [ThreadPoolEx] [INFO ]  30 plots (1.495MB) removed because they were older than 86400 seconds.
2019-06-30 10:16:19,772 [MainThread  ] [INFO ]  Cleaned log file in 0.021 sec. Processed 367 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 37.904296875KB
2019-06-30 10:16:19,794 [MainThread  ] [INFO ]  Cleaned log file in 0.022 sec. Processed 368 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 38.080078125KB
2019-06-30 10:16:19,814 [MainThread  ] [INFO ]  Cleaned log file in 0.019 sec. Processed 369 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 38.255859375KB
2019-06-30 10:16:19,834 [MainThread  ] [INFO ]  Cleaned log file in 0.019 sec. Processed 370 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 38.431640625KB
2019-06-30 10:16:19,853 [MainThread  ] [INFO ]  Cleaned log file in 0.019 sec. Processed 371 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 38.607421875KB
2019-06-30 10:16:19,873 [MainThread  ] [INFO ]  Cleaned log file in 0.021 sec. Processed 372 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 38.783203125KB
2019-06-30 10:16:19,892 [MainThread  ] [INFO ]  Cleaned log file in 0.018 sec. Processed 373 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 38.958984375KB
2019-06-30 10:16:19,912 [MainThread  ] [INFO ]  Cleaned log file in 0.02 sec. Processed 374 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 39.134765625KB
2019-06-30 10:16:19,931 [MainThread  ] [INFO ]  Cleaned log file in 0.019 sec. Processed 375 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 39.3095703125KB
2019-06-30 10:16:19,950 [MainThread  ] [INFO ]  Cleaned log file in 0.018 sec. Processed 376 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 39.486328125KB
2019-06-30 10:16:19,969 [MainThread  ] [INFO ]  Cleaned log file in 0.019 sec. Processed 377 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 39.662109375KB
2019-06-30 10:16:19,988 [MainThread  ] [INFO ]  Cleaned log file in 0.019 sec. Processed 378 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 39.837890625KB
2019-06-30 10:16:20,009 [MainThread  ] [INFO ]  Cleaned log file in 0.02 sec. Processed 379 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 40.013671875KB
2019-06-30 10:16:20,029 [MainThread  ] [INFO ]  Cleaned log file in 0.019 sec. Processed 380 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 40.1884765625KB
2019-06-30 10:16:20,048 [MainThread  ] [INFO ]  Cleaned log file in 0.019 sec. Processed 381 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 40.365234375KB
2019-06-30 10:16:20,071 [MainThread  ] [INFO ]  Cleaned log file in 0.022 sec. Processed 382 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 40.541015625KB
2019-06-30 10:16:20,093 [MainThread  ] [INFO ]  Cleaned log file in 0.021 sec. Processed 383 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 40.716796875KB
2019-06-30 10:16:20,129 [MainThread  ] [INFO ]  Cleaned log file in 0.035 sec. Processed 384 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 40.892578125KB
2019-06-30 10:16:20,154 [MainThread  ] [INFO ]  Cleaned log file in 0.024 sec. Processed 385 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 41.068359375KB
2019-06-30 10:16:20,193 [MainThread  ] [INFO ]  Cleaned log file in 0.039 sec. Processed 386 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 41.244140625KB
2019-06-30 10:16:20,224 [MainThread  ] [INFO ]  Cleaned log file in 0.03 sec. Processed 387 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 41.419921875KB
2019-06-30 10:16:20,244 [MainThread  ] [INFO ]  Cleaned log file in 0.021 sec. Processed 388 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 41.5947265625KB
2019-06-30 10:16:20,264 [MainThread  ] [INFO ]  Cleaned log file in 0.019 sec. Processed 389 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 41.771484375KB
2019-06-30 10:16:20,285 [MainThread  ] [INFO ]  Cleaned log file in 0.021 sec. Processed 390 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 41.947265625KB
2019-06-30 10:16:20,304 [MainThread  ] [INFO ]  Cleaned log file in 0.019 sec. Processed 391 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 42.123046875KB
2019-06-30 10:16:20,324 [MainThread  ] [INFO ]  Cleaned log file in 0.019 sec. Processed 392 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 42.298828125KB
2019-06-30 10:16:20,346 [MainThread  ] [INFO ]  Cleaned log file in 0.022 sec. Processed 393 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 42.474609375KB
2019-06-30 10:16:20,370 [MainThread  ] [INFO ]  Cleaned log file in 0.023 sec. Processed 394 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 42.650390625KB
2019-06-30 10:16:20,391 [MainThread  ] [INFO ]  Cleaned log file in 0.021 sec. Processed 395 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 42.826171875KB
2019-06-30 10:16:20,414 [MainThread  ] [INFO ]  Cleaned log file in 0.022 sec. Processed 396 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 43.001953125KB
2019-06-30 10:16:20,436 [MainThread  ] [INFO ]  Cleaned log file in 0.022 sec. Processed 397 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 43.177734375KB
2019-06-30 10:16:20,457 [MainThread  ] [INFO ]  Cleaned log file in 0.021 sec. Processed 398 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 43.353515625KB
2019-06-30 10:16:20,479 [MainThread  ] [INFO ]  Cleaned log file in 0.022 sec. Processed 399 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 43.529296875KB
2019-06-30 10:16:20,499 [MainThread  ] [INFO ]  Cleaned log file in 0.02 sec. Processed 400 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 43.705078125KB
2019-06-30 10:16:20,520 [MainThread  ] [INFO ]  Cleaned log file in 0.02 sec. Processed 401 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 43.8798828125KB
2019-06-30 10:16:20,541 [MainThread  ] [INFO ]  Cleaned log file in 0.021 sec. Processed 402 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 44.0556640625KB
2019-06-30 10:16:20,562 [MainThread  ] [INFO ]  Cleaned log file in 0.021 sec. Processed 403 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 44.232421875KB
2019-06-30 10:16:20,583 [MainThread  ] [INFO ]  Cleaned log file in 0.021 sec. Processed 404 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 44.408203125KB
2019-06-30 10:16:20,606 [MainThread  ] [INFO ]  Cleaned log file in 0.022 sec. Processed 405 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 44.583984375KB
2019-06-30 10:16:20,626 [MainThread  ] [INFO ]  Cleaned log file in 0.021 sec. Processed 406 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 44.759765625KB
2019-06-30 10:16:20,659 [MainThread  ] [INFO ]  Cleaned log file in 0.033 sec. Processed 407 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 44.935546875KB
2019-06-30 10:16:20,681 [MainThread  ] [INFO ]  Cleaned log file in 0.021 sec. Processed 408 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 45.111328125KB
2019-06-30 10:16:20,711 [MainThread  ] [INFO ]  Cleaned log file in 0.03 sec. Processed 409 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 45.287109375KB
2019-06-30 10:16:20,732 [MainThread  ] [INFO ]  Cleaned log file in 0.021 sec. Processed 410 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 45.4619140625KB
2019-06-30 10:16:20,753 [MainThread  ] [INFO ]  Cleaned log file in 0.021 sec. Processed 411 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 45.638671875KB
2019-06-30 10:16:20,774 [MainThread  ] [INFO ]  Cleaned log file in 0.02 sec. Processed 412 lines, moved 0 of them to the archive. Archive is 841.294921875KB, Log 45.814453125KB
2019-06-30 10:18:14,650 [MainThread  ] [INFO ]  Cleaned log file in 0.019 sec. Processed 413 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 45.989KB
2019-06-30 10:18:14,672 [MainThread  ] [INFO ]  Cleaned log file in 0.022 sec. Processed 414 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 46.153KB
2019-06-30 10:18:14,696 [MainThread  ] [INFO ]  Cleaned log file in 0.023 sec. Processed 415 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 46.317KB
2019-06-30 10:18:14,718 [MainThread  ] [INFO ]  Cleaned log file in 0.022 sec. Processed 416 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 46.481KB
2019-06-30 10:18:14,746 [MainThread  ] [INFO ]  Cleaned log file in 0.027 sec. Processed 417 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 46.646KB
2019-06-30 10:18:14,768 [MainThread  ] [INFO ]  Cleaned log file in 0.022 sec. Processed 418 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 46.81KB
2019-06-30 10:18:14,789 [MainThread  ] [INFO ]  Cleaned log file in 0.021 sec. Processed 419 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 46.973KB
2019-06-30 10:18:14,810 [MainThread  ] [INFO ]  Cleaned log file in 0.02 sec. Processed 420 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 47.137KB
2019-06-30 10:18:14,830 [MainThread  ] [INFO ]  Cleaned log file in 0.02 sec. Processed 421 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 47.3KB
2019-06-30 10:18:14,850 [MainThread  ] [INFO ]  Cleaned log file in 0.02 sec. Processed 422 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 47.461KB
2019-06-30 10:18:14,873 [MainThread  ] [INFO ]  Cleaned log file in 0.023 sec. Processed 423 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 47.624KB
2019-06-30 10:18:14,894 [MainThread  ] [INFO ]  Cleaned log file in 0.021 sec. Processed 424 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 47.788KB
2019-06-30 10:18:14,918 [MainThread  ] [INFO ]  Cleaned log file in 0.024 sec. Processed 425 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 47.952KB
2019-06-30 10:18:14,953 [MainThread  ] [INFO ]  Cleaned log file in 0.034 sec. Processed 426 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 48.116KB
2019-06-30 10:18:14,985 [MainThread  ] [INFO ]  Cleaned log file in 0.031 sec. Processed 427 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 48.28KB
2019-06-30 10:18:15,016 [MainThread  ] [INFO ]  Cleaned log file in 0.03 sec. Processed 428 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 48.443KB
2019-06-30 10:18:15,055 [MainThread  ] [INFO ]  Cleaned log file in 0.039 sec. Processed 429 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 48.606KB
2019-06-30 10:18:15,097 [MainThread  ] [INFO ]  Cleaned log file in 0.041 sec. Processed 430 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 48.771KB
2019-06-30 10:18:15,133 [MainThread  ] [INFO ]  Cleaned log file in 0.035 sec. Processed 431 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 48.935KB
2019-06-30 10:18:15,158 [MainThread  ] [INFO ]  Cleaned log file in 0.025 sec. Processed 432 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 49.099KB
2019-06-30 10:18:15,187 [MainThread  ] [INFO ]  Cleaned log file in 0.028 sec. Processed 433 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 49.263KB
2019-06-30 10:18:15,218 [MainThread  ] [INFO ]  Cleaned log file in 0.031 sec. Processed 434 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 49.427KB
2019-06-30 10:18:15,254 [MainThread  ] [INFO ]  Cleaned log file in 0.036 sec. Processed 435 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 49.591KB
2019-06-30 10:18:15,284 [MainThread  ] [INFO ]  Cleaned log file in 0.03 sec. Processed 436 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 49.755KB
2019-06-30 10:18:15,312 [MainThread  ] [INFO ]  Cleaned log file in 0.027 sec. Processed 437 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 49.918KB
2019-06-30 10:18:15,342 [MainThread  ] [INFO ]  Cleaned log file in 0.03 sec. Processed 438 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 50.082KB
2019-06-30 10:18:15,368 [MainThread  ] [INFO ]  Cleaned log file in 0.026 sec. Processed 439 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 50.245KB
2019-06-30 10:18:15,396 [MainThread  ] [INFO ]  Cleaned log file in 0.027 sec. Processed 440 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 50.409KB
2019-06-30 10:18:15,421 [MainThread  ] [INFO ]  Cleaned log file in 0.025 sec. Processed 441 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 50.573KB
2019-06-30 10:18:15,444 [MainThread  ] [INFO ]  Cleaned log file in 0.022 sec. Processed 442 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 50.737KB
2019-06-30 10:18:15,470 [MainThread  ] [INFO ]  Cleaned log file in 0.026 sec. Processed 443 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 50.901KB
2019-06-30 10:18:15,496 [MainThread  ] [INFO ]  Cleaned log file in 0.025 sec. Processed 444 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 51.065KB
2019-06-30 10:18:15,538 [MainThread  ] [INFO ]  Cleaned log file in 0.041 sec. Processed 445 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 51.229KB
2019-06-30 10:18:15,560 [MainThread  ] [INFO ]  Cleaned log file in 0.022 sec. Processed 446 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 51.394KB
2019-06-30 10:18:15,582 [MainThread  ] [INFO ]  Cleaned log file in 0.021 sec. Processed 447 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 51.558KB
2019-06-30 10:18:15,605 [MainThread  ] [INFO ]  Cleaned log file in 0.023 sec. Processed 448 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 51.722KB
2019-06-30 10:18:15,627 [MainThread  ] [INFO ]  Cleaned log file in 0.022 sec. Processed 449 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 51.886KB
2019-06-30 10:18:15,658 [MainThread  ] [INFO ]  Cleaned log file in 0.031 sec. Processed 450 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 52.05KB
2019-06-30 10:18:15,683 [MainThread  ] [INFO ]  Cleaned log file in 0.025 sec. Processed 451 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 52.213KB
2019-06-30 10:18:15,706 [MainThread  ] [INFO ]  Cleaned log file in 0.022 sec. Processed 452 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 52.377KB
2019-06-30 10:18:15,727 [MainThread  ] [INFO ]  Cleaned log file in 0.021 sec. Processed 453 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 52.541KB
2019-06-30 10:18:15,751 [MainThread  ] [INFO ]  Cleaned log file in 0.023 sec. Processed 454 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 52.705KB
2019-06-30 10:18:15,779 [MainThread  ] [INFO ]  Cleaned log file in 0.027 sec. Processed 455 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 52.869KB
2019-06-30 10:18:15,801 [MainThread  ] [INFO ]  Cleaned log file in 0.022 sec. Processed 456 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 53.033KB
2019-06-30 10:18:15,823 [MainThread  ] [INFO ]  Cleaned log file in 0.021 sec. Processed 457 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 53.197KB
2019-06-30 10:18:15,845 [MainThread  ] [INFO ]  Cleaned log file in 0.021 sec. Processed 458 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 53.361KB
2019-06-30 10:18:15,867 [MainThread  ] [INFO ]  Cleaned log file in 0.022 sec. Processed 459 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 53.525KB
2019-06-30 10:18:15,888 [MainThread  ] [INFO ]  Cleaned log file in 0.021 sec. Processed 460 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 53.689KB
2019-06-30 10:18:15,909 [MainThread  ] [INFO ]  Cleaned log file in 0.021 sec. Processed 461 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 53.854KB
2019-06-30 10:18:15,931 [MainThread  ] [INFO ]  Cleaned log file in 0.021 sec. Processed 462 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 54.018KB
2019-06-30 10:18:15,952 [MainThread  ] [INFO ]  Cleaned log file in 0.021 sec. Processed 463 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 54.182KB
2019-06-30 10:18:15,975 [MainThread  ] [INFO ]  Cleaned log file in 0.023 sec. Processed 464 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 54.346KB
2019-06-30 10:18:16,000 [MainThread  ] [INFO ]  Cleaned log file in 0.025 sec. Processed 465 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 54.51KB
2019-06-30 10:18:16,022 [MainThread  ] [INFO ]  Cleaned log file in 0.021 sec. Processed 466 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 54.673KB
2019-06-30 10:18:16,049 [MainThread  ] [INFO ]  Cleaned log file in 0.027 sec. Processed 467 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 54.837KB
2019-06-30 10:18:16,079 [MainThread  ] [INFO ]  Cleaned log file in 0.029 sec. Processed 468 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 55.001KB
2019-06-30 10:18:16,103 [MainThread  ] [INFO ]  Cleaned log file in 0.023 sec. Processed 469 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 55.165KB
2019-06-30 10:18:16,153 [MainThread  ] [INFO ]  Cleaned log file in 0.049 sec. Processed 470 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 55.329KB
2019-06-30 10:18:16,183 [MainThread  ] [INFO ]  Cleaned log file in 0.03 sec. Processed 471 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 55.493KB
2019-06-30 10:18:16,218 [MainThread  ] [INFO ]  Cleaned log file in 0.035 sec. Processed 472 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 55.656KB
2019-06-30 10:18:16,246 [MainThread  ] [INFO ]  Cleaned log file in 0.028 sec. Processed 473 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 55.82KB
2019-06-30 10:18:16,281 [MainThread  ] [INFO ]  Cleaned log file in 0.034 sec. Processed 474 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 55.983KB
2019-06-30 10:18:16,311 [MainThread  ] [INFO ]  Cleaned log file in 0.029 sec. Processed 475 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 56.147KB
2019-06-30 10:18:16,338 [MainThread  ] [INFO ]  Cleaned log file in 0.026 sec. Processed 476 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 56.312KB
2019-06-30 10:18:16,370 [MainThread  ] [INFO ]  Cleaned log file in 0.033 sec. Processed 477 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 56.476KB
2019-06-30 10:18:16,406 [MainThread  ] [INFO ]  Cleaned log file in 0.036 sec. Processed 478 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 56.64KB
2019-06-30 10:18:16,434 [MainThread  ] [INFO ]  Cleaned log file in 0.027 sec. Processed 479 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 56.803KB
2019-06-30 10:18:16,459 [MainThread  ] [INFO ]  Cleaned log file in 0.024 sec. Processed 480 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 56.967KB
2019-06-30 10:18:16,482 [MainThread  ] [INFO ]  Cleaned log file in 0.023 sec. Processed 481 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 57.131KB
2019-06-30 10:18:16,509 [MainThread  ] [INFO ]  Cleaned log file in 0.026 sec. Processed 482 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 57.295KB
2019-06-30 10:18:16,549 [MainThread  ] [INFO ]  Cleaned log file in 0.039 sec. Processed 483 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 57.459KB
2019-06-30 10:18:16,590 [MainThread  ] [INFO ]  Cleaned log file in 0.041 sec. Processed 484 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 57.623KB
2019-06-30 10:18:16,626 [MainThread  ] [INFO ]  Cleaned log file in 0.036 sec. Processed 485 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 57.787KB
2019-06-30 10:18:16,676 [MainThread  ] [INFO ]  Cleaned log file in 0.049 sec. Processed 486 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 57.951KB
2019-06-30 10:18:16,713 [MainThread  ] [INFO ]  Cleaned log file in 0.036 sec. Processed 487 lines, moved 0 of them to the archive. Archive is 841.295KB, Log 58.115KB
